"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.65",346
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.7",355
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.75",365
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.8",377
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.85",392
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.9",411
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.95",443
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.975",473
"Regular Baseline","2026-06-27",-2,"2026-06-13","Adults","quantile","0.99",506
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.01",149
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.025",172
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.05",197
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.1",224
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.15",242
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.2",256
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.25",269
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.3",280
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.35",291
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.4",300
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.45",309
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.5",320
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.55",330
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.6",341
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.65",353
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.7",365
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.75",377
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.8",392
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.85",411
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.9",436
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.95",474
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.975",511
"Regular Baseline","2026-06-27",-1,"2026-06-20","Adults","quantile","0.99",554
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.01",128
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.025",158
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.05",182
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.1",210
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.15",230
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.2",246
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.25",259
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.3",273
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.35",284
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.4",297
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.45",308
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.5",320
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.55",331
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.6",343
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.65",357
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.7",371
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.75",388
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.8",407
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.85",428
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.9",456
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.95",505
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.975",541
"Regular Baseline","2026-06-27",0,"2026-06-27","Adults","quantile","0.99",587
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.01",115
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.025",143
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.05",167
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.1",199
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.15",219
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.2",236
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.25",253
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.3",267
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.35",280
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.4",292
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.45",305
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.5",320
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.55",334
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.6",348
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.65",363
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.7",378
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.75",397
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.8",418
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.85",443
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.9",474
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.95",525
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.975",572
"Regular Baseline","2026-06-27",1,"2026-07-04","Adults","quantile","0.99",632
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.01",104
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.025",131
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.05",157
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.1",187
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.15",211
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.2",229
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.25",246
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.3",262
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.35",277
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.4",291
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.45",305
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.5",320
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.55",335
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.6",350
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.65",367
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.7",384
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.75",404
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.8",428
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.85",454
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.9",492
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.95",545
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.975",601
"Regular Baseline","2026-06-27",2,"2026-07-11","Adults","quantile","0.99",667
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.01",91
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.025",118
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.05",146
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.1",178
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.15",203
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.2",223
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.25",242
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.3",258
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.35",275
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.4",290
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.45",304
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.5",320
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.55",337
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.6",353
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.65",371
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.7",390
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.75",412
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.8",436
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.85",467
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.9",509
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.95",575
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.975",632
"Regular Baseline","2026-06-27",3,"2026-07-18","Adults","quantile","0.99",712
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.01",526
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.025",560
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.05",588
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.1",622
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.15",641
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.2",655
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.25",670
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.3",682
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.35",694
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.4",705
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.45",717
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.55",733
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.6",745
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.65",757
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.7",769
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.75",782
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.8",798
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.85",814
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.9",836
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.95",876
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.975",911
"Regular Baseline","2026-06-27",-3,"2026-06-06","Overall","quantile","0.99",956
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.01",454
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.025",501
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.05",538
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.1",578
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.15",604
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.2",625
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.25",644
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.3",663
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.35",679
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.4",695
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.45",710
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.55",740
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.6",755
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.65",771
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.7",789
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.75",808
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.8",828
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.85",855
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.9",887
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.95",941
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.975",996
"Regular Baseline","2026-06-27",-2,"2026-06-13","Overall","quantile","0.99",1065
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.01",403
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.025",454
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.05",498
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.1",546
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.15",577
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.2",606
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.25",629
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.3",650
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.35",669
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.4",688
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.45",706
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.55",745
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.6",763
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.65",783
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.7",804
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.75",829
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.8",855
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.85",887
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.9",931
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.95",993
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.975",1063
"Regular Baseline","2026-06-27",-1,"2026-06-20","Overall","quantile","0.99",1134
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.01",366
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.025",421
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.05",464
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.1",517
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.15",557
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.2",588
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.25",614
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.3",638
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.35",660
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.4",683
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.45",703
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.55",747
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.6",769
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.65",795
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.7",820
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.75",846
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.8",879
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.85",920
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.9",971
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.95",1049
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.975",1117
"Regular Baseline","2026-06-27",0,"2026-06-27","Overall","quantile","0.99",1209
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.01",341
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.025",393
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.05",436
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.1",493
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.15",537
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.2",572
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.25",601
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.3",626
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.35",651
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.4",676
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.45",702
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.55",751
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.6",777
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.65",803
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.7",829
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.75",860
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.8",898
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.85",942
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.9",995
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.95",1086
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.975",1173
"Regular Baseline","2026-06-27",1,"2026-07-04","Overall","quantile","0.99",1277
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.01",309
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.025",370
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.05",419
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.1",476
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.15",520
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.2",556
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.25",588
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.3",618
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.35",645
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.4",673
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.45",699
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.55",753
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.6",780
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.65",809
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.7",841
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.75",876
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.8",917
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.85",966
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.9",1030
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.95",1127
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.975",1214
"Regular Baseline","2026-06-27",2,"2026-07-11","Overall","quantile","0.99",1341
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.01",294
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.025",349
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.05",395
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.1",462
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.15",505
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.2",545
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.25",580
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.3",610
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.35",638
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.4",668
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.45",697
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.5",725
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.55",755
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.6",787
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.65",822
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.7",858
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.75",893
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.8",934
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.85",986
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.9",1056
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.95",1161
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.975",1264
"Regular Baseline","2026-06-27",3,"2026-07-18","Overall","quantile","0.99",1378
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.01",292
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.025",307
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.05",325
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.1",338
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.15",348
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.2",360
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.25",370
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.3",381
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.35",385
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.4",391
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.45",399
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.5",405
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.55",411
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.6",419
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.65",425
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.7",430
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.75",441
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.8",452
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.85",466
"Regular Baseline","2026-06-27",-3,"2026-06-06","Pediatrics","quantile","0.9",479
